500,0.01684
501,0.00992
502,0.01235
503,0.01585
504,0.01825
505,0.01892
506,0.02279
507,0.02134
508,0.01659
509,0.01615
510,0.01959
511,0.01553
512,1.93E-02
513,0.02143
514,1.51E-02
515,0.01434
516,0.01416
517,0.0186
518,0.01909
519,0.01628
520,0.01967
521,0.01773
522,3.15E-02
523,0.03365
524,0.02771
525,0.03012
526,0.03394
527,3.76E-02
528,0.03276
529,0.05684
530,0.05347
531,0.04928
532,0.05917
533,0.06828
534,0.06318
535,0.08011
536,0.095
537,0.10765
538,0.12489
539,0.11865
540,0.16733
541,0.16104
542,0.18303
543,0.1894
544,0.2249
545,0.21154
546,0.24664
547,0.26922
548,0.29335
549,0.31543
550,0.30134
551,0.31689
552,0.3181
553,0.32704
554,0.28423
555,0.30603
556,0.3016
557,0.29413
558,0.27522
559,0.28796
560,0.28266
561,0.28755
562,0.26564
563,0.27322
564,0.2673
565,0.25561
566,0.24686
567,0.26054
568,0.2601
569,0.26274
570,0.28395
571,0.30743
572,0.35025
573,0.37192
574,0.45483
575,0.49421
576,0.54973
577,0.62331
578,0.74553
579,0.80556
580,0.83519
581,0.93496
582,1
583,0.98561
584,0.97682
585,0.98426
586,0.94688
587,0.93612
588,0.88193
589,0.83773
590,0.7963
591,0.75633
592,0.70486
593,0.64735
594,0.59737
595,0.52617
596,0.4803
597,0.40324
598,0.36753
599,0.38352
600,0.31918
601,0.34392
602,0.324
603,0.25963
604,0.25082
605,0.24673
606,0.22931
607,0.24117
608,0.22972
609,0.26353
610,0.24042
611,0.21892
612,0.1998
613,0.20052
614,0.22632
615,0.22384
616,0.22926
617,0.18875
618,0.21877
619,0.20832
620,0.22175
621,0.20885
622,0.19673
623,0.2327
624,0.23308
625,0.2687
626,0.27336
627,0.25366
628,0.2455
629,0.2759
630,0.28421
631,0.30725
632,0.31432
633,0.31194
634,0.29336
635,0.29635
636,0.26548
637,0.27349
638,0.26436
639,0.2783
640,0.24955
641,0.30648
642,0.27336
643,0.26005
644,0.26733
645,0.23051
646,0.21622
647,0.21681
648,0.20227
649,0.18447
650,0.17834
651,0.14976
652,0.13558
653,0.14028
654,0.14081
655,0.17972
656,0.17538
657,0.15419
658,0.13808
659,0.106
660,0.11059
661,0.11659
662,0.11906
663,0.12993
664,0.17854
665,0.22025
666,0.22315
667,0.18549
668,0.16968
669,0.1854
670,0.14655
671,0.12094
672,0.11866
673,0.1034
674,0.10487
675,0.13134
676,0.1113
677,0.11152
678,0.09782
679,0.1302
680,0.05669
681,0.06924
682,0.06713
683,0.06506
684,0.0646
685,0.06703
686,0.0618
687,0.08462
688,0.05873
689,0.08541
690,0.07036
691,0.07301
692,0.07095
693,0.05811
694,0.06418
695,0.04576
696,0.06065
697,0.05077
698,0.05331
699,0.06891
700,0.05871
701,0.05195
702,0.04692
703,0.03775
704,0.05029
705,0.0389
706,0.0581
707,0.04834
708,0.04059
709,0.05436
710,0.05085
711,0.0269
712,0.03633
713,0.0231
714,0.04706
715,0.03822
716,0.05335
717,0.06635
718,0.05745
719,0.04825
720,0.02575
721,0.02355
722,0.01595
723,0.03234
724,0.0383
725,0.04718
726,0.01128
727,0.0258
728,0.01455
729,0.02954
730,0.02103
731,0.01829
732,0.02477
733,0.03143
734,0.04155
735,0.03578
736,0.03629
737,0.02678
738,0.05044
739,0.02714
740,0.04836
741,0.01056
742,0.01433
743,0.03295
744,0.0409
745,0.04905
746,0.00385
747,0.02752
748,0.04406
749,0.02446
750,0.02074
751,0.01266
752,0.02144
753,0.00873
754,0.02219
755,0.036
756,0.02754
757,0.01869
758,0.03326
759,0.02905
760,0.01478
761,0.04515
762,0
763,0.01036
764,0.058
765,0.0107
766,0.02716
767,0.02212
768,0.02249
769,0.02288
770,0.02325
771,0.0118
772,0.01201
773,0.0061
774,0.01238
775,0.01258
776,0.01915
777,0.02593
778,0.00661
779,0.01348
780,0.01371
781,0.0139
782,0.01408
783,0.01426
784,0.01444
785,0.00733
786,0.03726
787,0.01513
788,0.03836
789,0.01562
790,0.03163
791,0.03207
792,0.00815
793,0.00826
794,0.0168
795,0.01704
796,0.01725
797,0.01757
798,0.01783
799,0
800,0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
