1500,4.22E-05
1498,4.22E-05
1496,4.22E-05
1494,4.22E-05
1492,4.22E-05
1490,4.22E-05
1488,4.22E-05
1486,4.22E-05
1484,4.22E-05
1482,4.22E-05
1480,4.22E-05
1478,4.22E-05
1476,4.22E-05
1474,4.22E-05
1472,4.22E-05
1470,4.22E-05
1468,4.22E-05
1466,4.22E-05
1464,4.22E-05
1462,4.22E-05
1460,4.22E-05
1458,4.22E-05
1456,4.22E-05
1454,4.22E-05
1452,4.22E-05
1450,4.22E-05
1448,4.22E-05
1446,4.22E-05
1444,4.22E-05
1442,4.22E-05
1440,4.22E-05
1438,4.22E-05
1436,4.22E-05
1434,4.22E-05
1432,4.22E-05
1430,4.22E-05
1428,4.22E-05
1426,4.22E-05
1424,4.22E-05
1422,4.22E-05
1420,4.22E-05
1418,4.22E-05
1416,4.22E-05
1414,4.22E-05
1412,4.22E-05
1410,4.22E-05
1408,4.22E-05
1406,4.22E-05
1404,4.22E-05
1402,4.22E-05
1400,4.22E-05
1398,4.22E-05
1396,4.22E-05
1394,4.22E-05
1392,4.22E-05
1390,4.22E-05
1388,4.22E-05
1386,4.22E-05
1384,4.22E-05
1382,4.22E-05
1380,4.22E-05
1378,4.22E-05
1376,4.22E-05
1374,4.22E-05
1372,4.22E-05
1370,4.22E-05
1368,4.22E-05
1366,4.22E-05
1364,4.22E-05
1362,4.22E-05
1360,4.22E-05
1358,4.22E-05
1356,4.22E-05
1354,4.22E-05
1352,4.22E-05
1350,4.22E-05
1348,4.22E-05
1346,4.22E-05
1344,4.22E-05
1342,4.22E-05
1340,4.22E-05
1338,4.22E-05
1336,4.22E-05
1334,4.22E-05
1332,4.22E-05
1330,4.22E-05
1328,4.22E-05
1326,4.22E-05
1324,4.22E-05
1322,4.22E-05
1320,4.22E-05
1318,4.22E-05
1316,4.22E-05
1314,4.22E-05
1312,4.22E-05
1310,4.22E-05
1308,4.22E-05
1306,4.22E-05
1304,4.22E-05
1302,4.22E-05
1300,4.22E-05
1298,4.22E-05
1296,4.22E-05
1294,4.22E-05
1292,4.22E-05
1290,4.22E-05
1288,4.22E-05
1286,4.22E-05
1284,4.22E-05
1282,4.22E-05
1280,4.22E-05
1278,4.22E-05
1276,4.22E-05
1274,4.22E-05
1272,4.22E-05
1270,4.22E-05
1268,4.22E-05
1266,4.22E-05
1264,4.22E-05
1262,4.22E-05
1260,4.22E-05
1258,4.22E-05
1256,4.22E-05
1254,4.22E-05
1252,4.22E-05
1250,4.22E-05
1248,4.22E-05
1246,4.22E-05
1244,4.22E-05
1242,4.22E-05
1240,4.22E-05
1238,4.22E-05
1236,4.22E-05
1234,4.22E-05
1232,4.22E-05
1230,4.22E-05
1228,4.22E-05
1226,4.22E-05
1224,4.22E-05
1222,4.22E-05
1220,4.22E-05
1218,4.22E-05
