1, 1.9957787324000922
1.5298121622343537, 1.9777688940685432
2.1133093396347675, 2.0468337105145475
2.5917276667057028, 1.9873633000420095
3.0203626018700818, 2.0104210426463216
4.1020270781933, 1.9647934085888905
5.204701945806697, 1.9191115688479936
5.963209387387457, 1.946742915994742
7.313181493023757, 1.905621129375415
8.378968283861681, 2.020408439824916
10.275828300407259, 1.9609380293523775
12.602106092563634, 1.9702749583293808
15.989705784710965, 2.002574769964631
20.989827170385965, 1.9293970972856505
26.183076792053342, 2.0029677611697587
30.5133857081252, 1.92510807258141
41.44096286471963, 1.9161776862304012
50.82251233980707, 1.9759733308037348
60.24366345385348, 1.8797785697830418
81.8183679748465, 1.8524995595788218
103.81214235888702, 1.916909462957191
118.9412089847093, 1.7885775073516457
167.1255448173464, 1.793435691732278
208.47532179970153, 1.7018687409374873
260.05575537234137, 1.6974577534454487
303.06528267535236, 1.5599650373341643
418.65969444342676, 1.6015069180003523
496.26814127384216, 1.4410919734934207
598.3525744630556, 1.381608011600016
812.6370195533575, 1.3635033133224017
1013.6976028583307, 1.212303335004675
1161.4288626473972, 1.1436044069220654
1631.9359210607154, 1.1163524995595786
2070.6201840865356, 1.011037632295746
2627.228123001183, 0.9057227650319135
3010.107316233794, 0.8232623690593954
4019.1655355313424, 0.7271624679847679
5275.993886056349, 0.6539847953057876
6254.023766692317, 0.5990744379548192
8350.518483484999, 0.5259103166967052
10416.582515506643, 0.46186630168173104
12559.317124935049, 0.41614380767823467
15666.711405889017, 0.3796227284430769
20565.829613472706, 0.32938083558061004
26094.175237262138, 0.29746046372962165
30409.781099203938, 0.2746466467009061
40603.84939693624, 0.21983114929600323
48956.231116115116, 0.18787012318241514
62116.26264096534, 0.17429837518463742
82939.0834858827, 0.16076728144945962
101715.12200799053, 0.14258127464664616
129057.38634619686, 0.12900952664886844
207767.46838771453, 0.09727887469001084
317845.20005616726, 0.08844334828506728
