1,1,0,0,211.0009765625,1102.0330103337076
1,1,0,1,-121,1102.8088303238194
1,1,0,2,359,1103.5846424702163
1,1,0,3,223.00048828125,1104.3604467728981
1,1,0,4,636.0009765625,1105.1362432318647
1,1,0,5,187,1105.9120318471164
1,1,0,6,318.9990234375,1106.6878126186527
1,1,0,7,358.00048828125,1107.463585546474
1,1,0,8,156.00048828125,1108.2393506305802
1,1,0,9,572,1109.0151078709712
1,1,0,10,453.99951171875,1109.7908572676472
1,1,0,11,270.99951171875,1110.5665988206079
1,1,0,12,239.99951171875,1111.3423325298536
1,1,0,13,76,1112.1180583953842
1,1,0,14,262.99951171875,1112.8937764171997
1,1,0,15,315,1113.6694865953
1,1,0,16,406,1114.4451889296852
1,1,0,17,432.99951171875,1115.2208834203552
1,1,0,18,155.99951171875,1115.9965700673104
1,1,0,19,404.9990234375,1116.7722488705501
1,1,0,20,163.0001220703125,1117.5479198300748
1,1,0,21,343.99951171875,1118.3235829458845
1,1,0,22,359.99951171875,1119.0992382179791
1,1,0,23,521,1119.8748856463583
1,1,0,24,243,1120.6505252310226
1,1,0,25,758,1121.4261569719717
1,1,0,26,245,1122.2017808692058
1,1,0,27,433.99951171875,1122.9773969227247
1,1,0,28,583.9990234375,1123.7530051325286
1,1,0,29,525.00048828125,1124.5286054986173
1,1,0,30,266,1125.3041980209907
1,1,0,31,240.00048828125,1126.0797826996493
1,1,0,32,740.0009765625,1126.8553595345925
1,1,0,33,414.99951171875,1127.6309285258208
1,1,0,34,649.0009765625,1128.4064896733339
1,1,0,35,417.00048828125,1129.1820429771319
1,1,0,36,851.0009765625,1129.9575884372146
1,1,0,37,470,1130.7331260535825
1,1,0,38,843.0009765625,1131.5086558262351
1,1,0,39,385.0001220703125,1132.2841777551725
1,1,0,40,740,1133.0596918403949
1,1,0,41,551,1133.835198081902
1,1,0,42,578.00048828125,1134.6106964796943
1,1,0,43,695.00048828125,1135.3861870337712
1,1,0,44,925.0009765625,1136.1616697441332
1,1,0,45,329.00006103515625,1136.93714461078
1,1,0,46,857.0009765625,1137.7126116337117
1,1,0,47,794.00048828125,1138.4880708129283
1,1,0,48,589.00048828125,1139.2635221484297
1,1,0,49,841.0009765625,1140.038965640216
1,1,0,50,589.00048828125,1140.8144012882872
1,1,0,51,869,1141.5898290926432
1,1,0,52,1005.0009765625,1142.3652490532841
1,1,0,53,1328.0009765625,1143.14066117021
1,1,0,54,878.00048828125,1143.9160654434206
1,1,0,55,629.9998779296875,1144.6914618729163
1,1,0,56,1192.9990234375,1145.4668504586969
1,1,0,57,697.00048828125,1146.2422312007623
1,1,0,58,1128.9990234375,1147.0176040991123
