1,1,0,0,13517,1102.0330103337076
1,1,0,1,-133.00001525878906,1102.8088303238194
1,1,0,2,18265.001953125,1103.5846424702163
1,1,0,3,7581.0009765625,1104.3604467728981
1,1,0,4,14648.00390625,1105.1362432318647
1,1,0,5,1103.9990234375,1105.9120318471164
1,1,0,6,11010.998046875,1106.6878126186527
1,1,0,7,5999,1107.463585546474
1,1,0,8,4736.001953125,1108.2393506305802
1,1,0,9,8285.0009765625,1109.0151078709712
1,1,0,10,7183.9990234375,1109.7908572676472
1,1,0,11,8785,1110.5665988206079
1,1,0,12,3380.001953125,1111.3423325298536
1,1,0,13,-2979.99951171875,1112.1180583953842
1,1,0,14,713,1112.8937764171997
1,1,0,15,-1306.00048828125,1113.6694865953
1,1,0,16,13974,1114.4451889296852
1,1,0,17,2881.9990234375,1115.2208834203552
1,1,0,18,2237.001953125,1115.9965700673104
1,1,0,19,16378.99609375,1116.7722488705501
1,1,0,20,-7255.9990234375,1117.5479198300748
1,1,0,21,10581.001953125,1118.3235829458845
1,1,0,22,7963.001953125,1119.0992382179791
1,1,0,23,9816.998046875,1119.8748856463583
1,1,0,24,-4788,1120.6505252310226
1,1,0,25,14549.00390625,1121.4261569719717
1,1,0,26,-2321.9990234375,1122.2017808692058
1,1,0,27,7166.9990234375,1122.9773969227247
1,1,0,28,12684.99609375,1123.7530051325286
1,1,0,29,7216,1124.5286054986173
1,1,0,30,6893.0009765625,1125.3041980209907
1,1,0,31,425.998046875,1126.0797826996493
1,1,0,32,16729.001953125,1126.8553595345925
1,1,0,33,1055.9990234375,1127.6309285258208
1,1,0,34,13922.99609375,1128.4064896733339
1,1,0,35,4894.998046875,1129.1820429771319
1,1,0,36,14726.998046875,1129.9575884372146
1,1,0,37,-513.00048828125,1130.7331260535825
1,1,0,38,20690,1131.5086558262351
1,1,0,39,-5712,1132.2841777551725
1,1,0,40,18479.99609375,1133.0596918403949
1,1,0,41,5889.9990234375,1133.835198081902
1,1,0,42,2436.998046875,1134.6106964796943
1,1,0,43,8612,1135.3861870337712
1,1,0,44,18636,1136.1616697441332
1,1,0,45,-3415,1136.93714461078
1,1,0,46,13073.00390625,1137.7126116337117
1,1,0,47,7709,1138.4880708129283
1,1,0,48,9955.001953125,1139.2635221484297
1,1,0,49,14069.00390625,1140.038965640216
1,1,0,50,2525.0009765625,1140.8144012882872
1,1,0,51,15754,1141.5898290926432
1,1,0,52,14102.001953125,1142.3652490532841
1,1,0,53,25791.00390625,1143.14066117021
1,1,0,54,4510,1143.9160654434206
1,1,0,55,-4718.99951171875,1144.6914618729163
1,1,0,56,22616.00390625,1145.4668504586969
1,1,0,57,4625,1146.2422312007623
1,1,0,58,16781,1147.0176040991123
1,1,0,59,21453.99609375,1147.7929691537474
1,1,0,60,4972.9990234375,1148.5683263646674
1,1,0,61,5400.9990234375,1149.3436757318725
1,1,0,62,9646.998046875,1150.1190172553622
1,1,0,63,21226.00390625,1150.8943509351368
1,1,0,64,7813.001953125,1151.6696767711965
1,1,0,65,19911.99609375,1152.4449947635408
1,1,0,66,16593.001953125,1153.2203049121701
1,1,0,67,6351.0009765625,1153.9956072170842
1,1,0,68,5186.9990234375,1154.7709016782833
1,1,0,69,28025,1155.5461882957673
1,1,0,70,5867.0009765625,1156.3214670695361
1,1,0,71,21605,1157.0967379995898
1,1,0,72,9308,1157.8720010859283
1,1,0,73,6321.998046875,1158.647256328552
1,1,0,74,20232,1159.4225037274603
1,1,0,75,7360.001953125,1160.1977432826534
1,1,0,76,16243,1160.9729749941316
1,1,0,77,24854,1161.7481988618945
1,1,0,78,16473,1162.5234148859424
1,1,0,79,9404.998046875,1163.2986230662752
1,1,0,80,15965.001953125,1164.0738234028929
1,1,0,81,20247,1164.8490158957954
1,1,0,82,6773.998046875,1165.6242005449828
1,1,0,83,20430.99609375,1166.3993773504551
1,1,0,84,23218.99609375,1167.1745463122122
1,1,0,85,6449.9990234375,1167.9497074302542
1,1,0,86,11232.998046875,1168.7248607045813
1,1,0,87,18954,1169.500006135193
1,1,0,88,12137,1170.2751437220898
1,1,0,89,15383,1171.0502734652714
1,1,0,90,3289,1171.8253953647377
1,1,0,91,30306,1172.6005094204891
1,1,0,92,5988,1173.3756156325253
1,1,0,93,16319,1174.1507140008464
1,1,0,94,23451,1174.9258045254523
1,1,0,95,2438,1175.7008872063432
1,1,0,96,22520.00390625,1176.4759620435191
1,1,0,97,18813,1177.2510290369796
1,1,0,98,29586,1178.0260881867252
1,1,0,99,3094,1178.8011394927555
1,1,0,100,23609,1179.5761829550709
1,1,0,101,12261.001953125,1180.3512185736708
1,1,0,102,0,1181.1262463485559
1,1,0,103,18652,1181.9012662797259
1,1,0,104,9231,1182.6762783671807
1,1,0,105,13167,1183.4512826109203
1,1,0,106,23718.99609375,1184.2262790109448
1,1,0,107,18800.001953125,1185.0012675672544
1,1,0,108,6799,1185.7762482798487
1,1,0,109,16973.001953125,1186.551221148728
1,1,0,110,21240.00390625,1187.326186173892
1,1,0,111,16532,1188.101143355341
1,1,0,112,23241.00390625,1188.876092693075
1,1,0,113,19831,1189.6510341870935
1,1,0,114,0,1190.4259678373971
1,1,0,115,25360,1191.2008936439856
1,1,0,116,20549,1191.975811606859
1,1,0,117,19122.998046875,1192.7507217260172
1,1,0,118,17227.998046875,1193.5256240014605
1,1,0,119,29309.99609375,1194.3005184331885
1,1,0,120,14799,1195.0754050212013
1,1,0,121,11757,1195.8502837654992
1,1,0,122,26815.00390625,1196.6251546660819
1,1,0,123,12216,1197.4000177229493
1,1,0,124,11257,1198.1748729361018
1,1,0,125,39034.00390625,1198.9497203055391
1,1,0,126,17337.998046875,1199.7245598312613
1,1,0,127,22666.00390625,1200.4993915132684
1,1,0,128,34785.99609375,1201.2742153515603
1,1,0,129,16526,1202.0490313461373
1,1,0,130,0,1202.823839496999
1,1,0,131,22105,1203.5986398041455
1,1,0,132,17883,1204.3734322675771
1,1,0,133,20191,1205.1482168872933
1,1,0,134,11918.0009765625,1205.9229936632946
1,1,0,135,34849,1206.6977625955808
1,1,0,136,26659,1207.4725236841518
1,1,0,137,0,1208.2472769290077
1,1,0,138,33247,1209.0220223301485
1,1,0,139,7677.99951171875,1209.7967598875741
1,1,0,140,35625.00390625,1210.5714896012846
1,1,0,141,13691,1211.3462114712802
1,1,0,142,24775,1212.1209254975604
1,1,0,143,30011,1212.8956316801255
1,1,0,144,18662.998046875,1213.6703300189756
1,1,0,145,16289,1214.4450205141106
1,1,0,146,17235.998046875,1215.2197031655303
1,1,0,147,28098,1215.994377973235
1,1,0,148,21620,1216.7690449372246
1,1,0,149,19007,1217.5437040574991
1,1,0,150,26623,1218.3183553340584
1,1,0,151,26381.99609375,1219.0929987669028
1,1,0,152,15773,1219.8676343560319
1,1,0,153,30740.99609375,1220.6422621014458
1,1,0,154,30391,1221.4168820031448
1,1,0,155,11341,1222.1914940611284
1,1,0,156,21325,1222.9660982753971
1,1,0,157,25229.998046875,1223.7406946459507
1,1,0,158,24312,1224.5152831727892
1,1,0,159,25046,1225.2898638559125
1,1,0,160,30009.00390625,1226.0644366953206
1,1,0,161,30169,1226.8390016910137
1,1,0,162,16260,1227.6135588429916
1,1,0,163,27805.00390625,1228.3881081512543
1,1,0,164,12361,1229.1626496158021
1,1,0,165,18639.001953125,1229.9371832366346
1,1,0,166,24114.001953125,1230.7117090137522
1,1,0,167,27324,1231.4862269471544
1,1,0,168,18819,1232.2607370368416
1,1,0,169,23781,1233.0352392828138
1,1,0,170,37523,1233.8097336850708
1,1,0,171,8892,1234.5842202436127
1,1,0,172,37227,1235.3586989584394
1,1,0,173,35215.00390625,1236.133169829551
1,1,0,174,30395.99609375,1236.9076328569474
1,1,0,175,10994.0009765625,1237.682088040629
1,1,0,176,31192.99609375,1238.4565353805951
1,1,0,177,30565,1239.2309748768464
1,1,0,178,30167,1240.0054065293823
1,1,0,179,24447.001953125,1240.7798303382033
1,1,0,180,20613,1241.5542463033091
1,1,0,181,20822.998046875,1242.3286544246998
1,1,0,182,21535.001953125,1243.1030547023754
1,1,0,183,31588,1243.8774471363358
1,1,0,184,17517,1244.6518317265811
1,1,0,185,47909,1245.4262084731113
1,1,0,186,16824,1246.2005773759265
1,1,0,187,27214,1246.9749384350264
1,1,0,188,15710.9990234375,1247.7492916504114
1,1,0,189,29551,1248.5236370220809
1,1,0,190,34466.99609375,1249.2979745500356
1,1,0,191,26266.998046875,1250.0723042342752
1,1,0,192,0,1250.8466260747996
1,1,0,193,41006,1251.6209400716089
1,1,0,194,29182,1252.395246224703
1,1,0,195,19347,1253.169544534082
1,1,0,196,20666.998046875,1253.9438349997458
1,1,0,197,34355.00390625,1254.7181176216945
1,1,0,198,35094.00390625,1255.4923923999283
1,1,0,199,11448.0009765625,1256.2666593344468
1,1,0,200,21427,1257.0409184252503
1,1,0,201,15903.9990234375,1257.8151696723387
1,1,0,202,48103.9921875,1258.5894130757119
1,1,0,203,26746.001953125,1259.3636486353698
1,1,0,204,17052,1260.1378763513128
1,1,0,205,20520.998046875,1260.9120962235406
1,1,0,206,35072,1261.6863082520533
1,1,0,207,28074,1262.4605124368511
1,1,0,208,13370.0009765625,1263.2347087779335
1,1,0,209,29976,1264.0088972753008
1,1,0,210,19864,1264.7830779289532
1,1,0,211,36103,1265.5572507388902
1,1,0,212,22258,1266.3314157051122
1,1,0,213,41304,1267.1055728276192
1,1,0,214,18272.998046875,1267.879722106411
1,1,0,215,37735,1268.6538635414877
1,1,0,216,17138.998046875,1269.4279971328492
1,1,0,217,27756,1270.2021228804956
1,1,0,218,26374,1270.9762407844269
1,1,0,219,32183.99609375,1271.750350844643
1,1,0,220,22275.001953125,1272.5244530611442
1,1,0,221,33278,1273.29854743393
1,1,0,222,10945,1274.072633963001
1,1,0,223,30079.99609375,1274.8467126483567
1,1,0,224,26321,1275.6207834899972
1,1,0,225,36371.00390625,1276.3948464879227
1,1,0,226,17073,1277.1689016421331
1,1,0,227,33067.00390625,1277.9429489526283
1,1,0,228,34768.99609375,1278.7169884194084
1,1,0,229,30929.99609375,1279.4910200424733
1,1,0,230,26904,1280.2650438218234
1,1,0,231,29535.00390625,1281.0390597574581
1,1,0,232,18653.001953125,1281.8130678493778
1,1,0,233,49274,1282.5870680975822
1,1,0,234,19841,1283.3610605020717
1,1,0,235,10067,1284.1350450628461
1,1,0,236,52121,1284.9090217799051
1,1,0,237,26709,1285.6829906532491
1,1,0,238,37666.99609375,1286.4569516828781
1,1,0,239,29641,1287.2309048687919
1,1,0,240,12853.0009765625,1288.0048502109908
1,1,0,241,31868,1288.7787877094743
1,1,0,242,36263.00390625,1289.5527173642427
1,1,0,243,21403,1290.3266391752961
1,1,0,244,24448,1291.1005531426342
1,1,0,245,27717,1291.8744592662574
1,1,0,246,23224,1292.6483575461652
1,1,0,247,19799,1293.4222479823582
1,1,0,248,33721,1294.1961305748359
1,1,0,249,33671.99609375,1294.9700053235986
1,1,0,250,13854.9990234375,1295.7438722286461
1,1,0,251,29784.99609375,1296.5177312899787
1,1,0,252,30780,1297.2915825075959
1,1,0,253,32384,1298.065425881498
1,1,0,254,22097,1298.8392614116851
1,1,0,255,30342,1299.6130890981569
1,1,0,256,18261,1300.3869089409138
1,1,0,257,23327,1301.1607209399554
1,1,0,258,33733.99609375,1301.934525095282
1,1,0,259,21568,1302.7083214068934
1,1,0,260,25941,1303.4821098747898
1,1,0,261,27840.00390625,1304.255890498971
1,1,0,262,26603.99609375,1305.029663279437
1,1,0,263,33432.99609375,1305.803428216188
1,1,0,264,26869,1306.577185309224
1,1,0,265,14970,1307.3509345585446
1,1,0,266,33028.00390625,1308.1246759641504
1,1,0,267,33707.00390625,1308.8984095260407
1,1,0,268,2572,1309.6721352442162
1,1,0,269,25105.998046875,1310.4458531186765
1,1,0,270,30906.99609375,1311.2195631494217
1,1,0,271,12816.9990234375,1311.9932653364517
1,1,0,272,33661.99609375,1312.7669596797666
1,1,0,273,23908.001953125,1313.5406461793664
1,1,0,274,22551,1314.314324835251
1,1,0,275,16430.998046875,1315.0879956474205
1,1,0,276,31742,1315.8616586158751
1,1,0,277,29550,1316.6353137406143
1,1,0,278,9396.9990234375,1317.4089610216386
1,1,0,279,18091.001953125,1318.1826004589477
1,1,0,280,36264.00390625,1318.9562320525415
1,1,0,281,21064,1319.7298558024204
1,1,0,282,35735.99609375,1320.5034717085841
1,1,0,283,13692.9990234375,1321.2770797710327
1,1,0,284,31111.99609375,1322.0506799897662
1,1,0,285,26814.00390625,1322.8242723647847
1,1,0,286,15606.001953125,1323.5978568960879
1,1,0,287,28813.00390625,1324.371433583676
1,1,0,288,13471,1325.1450024275491
1,1,0,289,38218,1325.9185634277069
1,1,0,290,12783,1326.6921165841497
1,1,0,291,32085,1327.4656618968775
1,1,0,292,12414.0009765625,1328.2391993658898
1,1,0,293,15625,1329.0127289911875
1,1,0,294,17645.001953125,1329.7862507727696
1,1,0,295,34064.99609375,1330.559764710637
1,1,0,296,24813,1331.333270804789
1,1,0,297,11821.0009765625,1332.1067690552259
1,1,0,298,25266.00390625,1332.8802594619476
1,1,0,299,20050.998046875,1333.6537420249545
1,1,0,300,31032,1334.4272167442459
1,1,0,301,31662.00390625,1335.2006836198225
1,1,0,302,14648,1335.9741426516839
1,1,0,303,24088.00390625,1336.7475938398302
1,1,0,304,1977,1337.5210371842613
1,1,0,305,23474,1338.2944726849773
1,1,0,306,16185.998046875,1339.0679003419782
1,1,0,307,31599,1339.8413201552639
1,1,0,308,5725,1340.6147321248345
1,1,0,309,38294,1341.38813625069
1,1,0,310,2481,1342.1615325328305
1,1,0,311,27213,1342.9349209712559
1,1,0,312,22294.00390625,1343.7083015659659
1,1,0,313,28846,1344.4816743169611
1,1,0,314,6971.9990234375,1345.255039224241
1,1,0,315,28507.99609375,1346.0283962878059
1,1,0,316,24035,1346.8017455076556
1,1,0,317,17020.998046875,1347.5750868837902
1,1,0,318,9087,1348.3484204162096
1,1,0,319,17281,1349.1217461049139
1,1,0,320,4403.00048828125,1349.895063949903
1,1,0,321,34866.99609375,1350.6683739511773
1,1,0,322,12894,1351.4416761087361
1,1,0,323,10038,1352.21497042258
1,1,0,324,28518.99609375,1352.9882568927089
1,1,0,325,-196.99998474121094,1353.7615355191224
1,1,0,326,31127,1354.5348063018209
1,1,0,327,19858,1355.3080692408043
1,1,0,328,22029,1356.0813243360726
1,1,0,329,3677.0009765625,1356.8545715876257
1,1,0,330,23028,1357.627810995464
1,1,0,331,13993,1358.4010425595868
1,1,0,332,16762.998046875,1359.1742662799948
1,1,0,333,17905.00390625,1359.9474821566873
1,1,0,334,10285,1360.720690189665
1,1,0,335,10503.998046875,1361.4938903789273
1,1,0,336,23280,1362.2670827244747
1,1,0,337,9745,1363.0402672263069
1,1,0,338,18483,1363.813443884424
1,1,0,339,20301.00390625,1364.586612698826
1,1,0,340,12261.001953125,1365.3597736695128
1,1,0,341,19607,1366.1329267964845
1,1,0,342,15133.001953125,1366.9060720797413
1,1,0,343,16895.998046875,1367.6792095192827
1,1,0,344,29392.99609375,1368.4523391151092
1,1,0,345,6811.9990234375,1369.2254608672204
1,1,0,346,13329,1369.9985747756166
1,1,0,347,10436,1370.7716808402974
