"X","Y","Z"
4,27,0.0045550239
4,28,0.003487824
4,29,0.0045020243
4,30,0.003120743
4,31,0.0038142415
4,32,0.0034278003
4,33,0.0035176549
4,34,0.0030912725
4,35,0.0037064492
4,36,0.0044110276
4,37,0.0032105263
4,38,0.0034807018
4,39,0.0041804511
4,40,0.0030248034
4,41,0.0032894737
4,42,0.0034008097
4,43,0.0029375765
4,44,0.0030382775
4,45,0.0032170313
4,46,0.0040601504
4,47,0.002958028
4,48,0.004576659
4,49,0.003358396
4,50,0.0031712192
4,51,0.0034423898
4,52,0.0025153794
4,53,0.0029290618
4,54,0.0032786885
4,55,0.0033040936
4,56,0.0043609023
4,57,0.0032388664
4,58,0.0030110159
4,59,0.0035202761
4,60,0.0029085873
4,61,0.0036928387
4,62,0.0042502483
4,63,0.0033625731
4,64,0.003625731
4,65,0.0041742287
4,66,0.0043107769
4,67,0.0031578947
4,68,0.0044534413
4,69,0.0036923077
4,70,0.0040034513
4,71,0.004
4,72,0.0045847953
4,73,0.0029774436
4,74,0.0034255129
4,75,0.0046224256
4,76,0.0040627886
4,77,0.0027279466
4,78,0.0044582043
4,79,0.0050717703
4,80,0.0043664717
4,81,0.0048857994
4,82,0.003773069
4,83,0.0037246964
4,84,0.0034385965
4,85,0.0035893011
4,86,0.0035338346
4,87,0.0033301435
4,88,0.0036363636
4,89,0.0052888318
4,90,0.0030827068
4,91,0.0030220713
4,92,0.0044063647
4,93,0.0032132964
4,94,0.0033307148
4,95,0.0039298246
4,96,0.0028990509
4,97,0.0037351443
4,98,0.0036044657
4,99,0.0033552632
4,100,0.0024516989
5,1,0.0032320237
5,2,0.0038370119
5,3,0.004
5,4,0.0038095238
5,5,0.0039431913
5,6,0.0033867277
5,7,0.0034331984
5,8,0.002852292
5,9,0.0033492823
5,10,0.003244176
5,11,0.0033552632
5,12,0.0032646834
5,13,0.0036090226
5,14,0.0035820896
5,15,0.0039298246
5,16,0.0028708134
5,17,0.0044283122
5,18,0.0038709677
5,19,0.0029528366
5,20,0.0030877193
5,21,0.003120743
5,22,0.0039591516
5,23,0.0033393829
5,24,0.0031452124
5,25,0.0035087719
5,26,0.0038866397
5,27,0.0031111111
5,28,0.0035430039
5,29,0.0032466709
5,30,0.0027614491
5,31,0.0040829346
5,32,0.004409136
5,33,0.0032368421
5,34,0.0035686778
5,35,0.0043803056
5,36,0.0027894737
5,37,0.0043724696
5,38,0.0032913269
5,39,0.0036842105
5,40,0.0035686778
5,41,0.0029764065
5,42,0.0036918383
5,43,0.0032616753
5,44,0.0034996582
5,45,0.0037134503
5,46,0.0030379747
5,47,0.0040601504
5,48,0.0041203008
5,49,0.0032068543
5,50,0.0047368421
5,51,0.0046584546
5,52,0.0034782609
5,53,0.0044210526
5,54,0.0039277298
5,55,0.002619883
5,56,0.0041016334
5,57,0.0035294118
5,58,0.0038334643
5,59,0.0040977444
5,60,0.0033867277
5,61,0.0030816171
5,62,0.0024767802
5,63,0.0027714857
5,64,0.003374613
5,65,0.0041016334
5,66,0.0034249804
5,67,0.0038095238
5,68,0.004300112
5,69,0.0036672326
5,70,0.0035457064
5,71,0.0037246964
5,72,0.003258832
5,73,0.0044401914
5,74,0.0038218623
5,75,0.0028375286
5,76,0.0036363636
5,77,0.0035202761
5,78,0.0039324727
5,79,0.0033477135
5,80,0.0032471008
5,81,0.0032951945
5,82,0.0036565097
5,83,0.0038866397
5,84,0.0034255129
5,85,0.0039927405
5,86,0.0044683136
5,87,0.0031888545
5,88,0.0040601504
5,89,0.0035087719
5,90,0.0039849624
5,91,0.0037823372
5,92,0.0044672657
5,93,0.0057617729
5,94,0.0035714286
5,95,0.0041295547
5,96,0.0054076367
5,97,0.0033492823
5,98,0.0039766082
5,99,0.0031322208
5,100,0.0037894737
6,1,0.0027765065
6,2,0.0037894737
6,3,0.004353256
6,4,0.0028070175
6,5,0.0037246964
6,6,0.0036297641
6,7,0.0043274854
6,8,0.0043984962
6,9,0.0030286242
6,10,0.0040761478
6,11,0.0041708044
6,12,0.0054004577
6,13,0.0028947368
6,14,0.0041684211
6,15,0.0035285397
6,16,0.0043984962
6,17,0.0031231926
6,18,0.0046871897
6,19,0.0030643275
6,20,0.0045020243
6,21,0.0030691186
6,22,0.0033738192
6,23,0.0032494279
6,24,0.0032597623
6,25,0.0038067772
6,26,0.0046519525
6,27,0.0037593985
6,28,0.0038157895
6,29,0.0037793278
6,30,0.003757085
6,31,0.0031855956
6,32,0.0026250812
6,33,0.0033403509
6,34,0.003647146
6,35,0.0043140638
6,36,0.0044646098
6,37,0.0039140104
6,38,0.0031727205
6,39,0.0038550923
6,40,0.0031322208
6,41,0.0033008447
6,42,0.002626153
6,43,0.0041052632
6,44,0.0033918129
6,45,0.0026142279
6,46,0.0039733136
6,47,0.0046003899
6,48,0.0037077769
6,49,0.0038749047
6,50,0.0037770898
6,51,0.0045614035
6,52,0.003299293
6,53,0.0035269993
6,54,0.0037064492
6,55,0.0030940989
6,56,0.0039927405
6,57,0.0039250669
6,58,0.0050844091
6,59,0.0032064777
6,60,0.0039144737
6,61,0.0030445344
6,62,0.0039150508
6,63,0.005037594
6,64,0.0031907895
6,65,0.0037092732
6,66,0.0041366574
6,67,0.0049427918
6,68,0.0041708044
6,69,0.0027108868
6,70,0.0033751044
6,71,0.0034857636
6,72,0.0039049236
6,73,0.0033307148
6,74,0.0035526316
6,75,0.0031740891
6,76,0.0040724763
6,77,0.004127967
6,78,0.004137931
6,79,0.0030769231
6,80,0.0033763654
6,81,0.0039144737
6,82,0.0033562166
6,83,0.0037351443
6,84,0.0040155945
6,85,0.0041615667
6,86,0.0038927507
6,87,0.0036583261
6,88,0.0036396075
6,89,0.0031121281
6,90,0.0028550829
6,91,0.0038315789
6,92,0.0035682426
6,93,0.0037593985
6,94,0.0038596491
6,95,0.005112782
6,96,0.0045316682
6,97,0.0035488722
6,98,0.0036918383
6,99,0.0033001422
6,100,0.0036174944
7,1,0.0033173844
7,2,0.0034634975
7,3,0.0036424394
7,4,0.0025378515
7,5,0.0038537021
7,6,0.0046889952
7,7,0.0038660287
7,8,0.0032894737
7,9,0.0027108868
7,10,0.0045972073
7,11,0.003030303
7,12,0.0023923445
7,13,0.0039097744
7,14,0.0028070175
7,15,0.0037706206
7,16,0.0031712192
7,17,0.0030732002
7,18,0.0034988881
7,19,0.0035357625
7,20,0.0035087719
7,21,0.0031179214
7,22,0.0036090226
7,23,0.0033512352
7,24,0.0040557276
7,25,0.0039398496
7,26,0.0033151845
7,27,0.0030110159
7,28,0.002956327
7,29,0.0027761712
7,30,0.0028070175
7,31,0.0032180451
7,32,0.0030816171
7,33,0.0040029652
7,34,0.0035964912
7,35,0.0029865361
7,36,0.003491006
7,37,0.0047773279
7,38,0.0037246964
7,39,0.0033356118
7,40,0.0035368421
7,41,0.003601108
7,42,0.0029871977
7,43,0.0046987033
7,44,0.0037268848
7,45,0.003745728
7,46,0.004037491
7,47,0.0041415013
7,48,0.0032
7,49,0.0041052632
7,50,0.0031442242
7,51,0.0023255814
7,52,0.0038815789
7,53,0.0034988881
7,54,0.0035734072
7,55,0.003055199
7,56,0.0037320574
7,57,0.0039519852
7,58,0.0029254956
7,59,0.0042105263
7,60,0.0035855263
7,61,0.0036763551
7,62,0.003562753
7,63,0.0031578947
7,64,0.0033935585
7,65,0.0038345865
7,66,0.0033492823
7,67,0.0027736007
7,68,0.0039808612
7,69,0.0044939271
7,70,0.0033416876
7,71,0.0036682616
7,72,0.0046240602
7,73,0.0037426901
7,74,0.0039190283
7,75,0.0035500516
7,76,0.0038709677
7,77,0.0031907895
7,78,0.0030286242
7,79,0.0029774436
7,80,0.0042105263
7,81,0.0039425837
7,82,0.0042105263
7,83,0.0030164965
7,84,0.0044497608
7,85,0.0041615667
7,86,0.0045820433
7,87,0.0043508772
7,88,0.0051052632
7,89,0.0030793401
7,90,0.0035951417
7,91,0.0035380117
7,92,0.0038709677
7,93,0.0038461538
7,94,0.0035756057
7,95,0.004499484
7,96,0.003601108
7,97,0.0043951985
7,98,0.0034817814
7,99,0.0032092426
7,100,0.0030994152
8,1,0.0030921053
8,2,0.0034674923
8,3,0.0038486842
8,4,0.0036923077
8,5,0.0039721946
8,6,0.0029699248
8,7,0.0033979686
8,8,0.0027432217
8,9,0.0039728353
8,10,0.0034255129
8,11,0.0036660617
8,12,0.0034782609
8,13,0.0037466548
8,14,0.0033751044
8,15,0.0039607493
8,16,0.003891547
8,17,0.0028786251
8,18,0.0028495481
8,19,0.003622291
8,20,0.0040919199
8,21,0.0035087719
8,22,0.0027121859
8,23,0.0043970686
8,24,0.0036842105
8,25,0.0036363636
8,26,0.0035269993
8,27,0.0035607537
8,28,0.0044124009
8,29,0.0038975818
8,30,0.0036308162
8,31,0.0029375765
8,32,0.0039190283
8,33,0.0028762046
8,34,0.0038596491
8,35,0.0032686981
8,36,0.0038390093
8,37,0.0031328321
8,38,0.0034377082
8,39,0.0030379747
8,40,0.0040622683
8,41,0.0045556514
8,42,0.0037052632
8,43,0.0038749047
8,44,0.003283208
8,45,0.0030912725
8,46,0.0036672326
8,47,0.0033119384
8,48,0.0039221341
8,49,0.0040747029
8,50,0.0040919199
8,51,0.0036003051
8,52,0.0032118758
8,53,0.0041467305
8,54,0.0031978681
8,55,0.0034634975
8,56,0.0033477135
8,57,0.004048583
8,58,0.0035929825
8,59,0.0026501548
8,60,0.0039591516
8,61,0.0033822261
8,62,0.0033209785
8,63,0.0032827832
8,64,0.0034674923
8,65,0.0031888545
8,66,0.0031417004
8,67,0.0043889384
8,68,0.0036565097
8,69,0.0029850746
8,70,0.0035277383
8,71,0.0030837658
8,72,0.0051959686
8,73,0.0032198142
8,74,0.0048297214
8,75,0.0033082707
8,76,0.003465587
8,77,0.0040574163
8,78,0.0029984051
8,79,0.0041647597
8,80,0.0038206628
8,81,0.0033834586
8,82,0.0033834586
8,83,0.0029850746
8,84,0.0032678712
8,85,0.0035598086
8,86,0.0039150508
8,87,0.0025673941
8,88,0.00374613
8,89,0.00375
8,90,0.0037351443
8,91,0.0036363636
8,92,0.004
8,93,0.0043609023
8,94,0.004747162
8,95,0.004409136
8,96,0.002618742
8,97,0.0038095238
8,98,0.0049652433
8,99,0.0038486842
8,100,0.0037528604
9,1,0.0026038781
9,2,0.0046698565
9,3,0.0034167386
9,4,0.0029824561
9,5,0.004099723
9,6,0.0033477135
9,7,0.0030175439
9,8,0.0035457064
9,9,0.0050526316
9,10,0.0041245972
9,11,0.0034085213
9,12,0.0029018492
9,13,0.0038245614
9,14,0.0034564022
9,15,0.0032147937
9,16,0.0032928475
9,17,0.0034837093
9,18,0.0034449761
9,19,0.0037691002
9,20,0.0038218623
9,21,0.0033082707
9,22,0.0038554217
9,23,0.0032323232
9,24,0.0031460674
9,25,0.0035347628
9,26,0.0031434751
9,27,0.0034245614
9,28,0.004145749
9,29,0.0040460526
9,30,0.0040219953
9,31,0.0042105263
9,32,0.0033964912
9,33,0.0038390093
9,34,0.0034674923
9,35,0.0023363286
9,36,0.0039473684
9,37,0.003224517
9,38,0.0033918129
9,39,0.004037491
9,40,0.0035357625
9,41,0.0032132964
9,42,0.002691539
9,43,0.0037361008
9,44,0.0037333333
9,45,0.002714014
9,46,0.0036699858
9,47,0.0033044637
9,48,0.0036491228
9,49,0.003030303
9,50,0.0031578947
9,51,0.0031871345
9,52,0.0027368421
9,53,0.0031301939
9,54,0.004432133
9,55,0.002999279
9,56,0.0032341724
9,57,0.0035893011
9,58,0.0038486842
9,59,0.0030348599
9,60,0.0045407637
9,61,0.0036003051
9,62,0.0034996582
9,63,0.0031835687
9,64,0.0037426901
9,65,0.0042450388
9,66,0.0038112523
9,67,0.0038345865
9,68,0.0039649123
9,69,0.0036842105
9,70,0.0036928387
9,71,0.0034974533
9,72,0.0035714286
9,73,0.0033834586
9,74,0.0037109723
9,75,0.0045748988
9,76,0.003562753
9,77,0.0044169247
9,78,0.0033307148
9,79,0.0035682426
9,80,0.003062201
9,81,0.0037023593
9,82,0.0046871897
9,83,0.0028070175
9,84,0.0036647173
9,85,0.0036842105
9,86,0.0042105263
9,87,0.0034586466
9,88,0.0038547072
9,89,0.0044866264
9,90,0.0043776107
9,91,0.0039250669
9,92,0.0036424394
9,93,0.0034099333
9,94,0.0039728353
9,95,0.0036842105
9,96,0.0037368421
9,97,0.0034377082
9,98,0.0038112523
9,99,0.0038893845
9,100,0.0031430689
10,1,0.0032678712
10,2,0.0037511962
10,3,0.0037969925
10,4,0.0028862479
10,5,0.0028279654
10,6,0.0036155606
10,7,0.0042982456
10,8,0.0033610342
10,9,0.0041245972
10,10,0.0039324727
10,11,0.0032050275
10,12,0.0036842105
10,13,0.003004386
10,14,0.0032716927
10,15,0.0035760634
10,16,0.0033684211
10,17,0.0034996582
10,18,0.002996904
10,19,0.0034307992
10,20,0.0038975818
10,21,0.0037223494
10,22,0.0032313341
10,23,0.0031941924
10,24,0.0029689609
10,25,0.0038107928
10,26,0.0035878428
10,27,0.0034782609
10,28,0.0035472242
10,29,0.0036672326
10,30,0.0027260459
10,31,0.0039190283
10,32,0.0039318885
10,33,0.0035285397
10,34,0.0030440967
10,35,0.0035789474
10,36,0.0042690058
10,37,0.003891547
10,38,0.0032535885
10,39,0.0040951694
10,40,0.003465982
10,41,0.0036914203
10,42,0.0034048083
10,43,0.003434903
10,44,0.0033738192
10,45,0.0033947368
10,46,0.0031708902
10,47,0.0030149448
10,48,0.00427337
10,49,0.002691539
10,50,0.0033036437
10,51,0.0047645429
10,52,0.0045372051
10,53,0.0034172387
10,54,0.0036918383
10,55,0.0041391615
10,56,0.0043274854
10,57,0.0033528265
10,58,0.0036090226
10,59,0.002994811
10,60,0.0032876712
10,61,0.004145749
10,62,0.0038277512
10,63,0.0031438596
10,64,0.0048987854
10,65,0.0032132964
10,66,0.0025378515
10,67,0.0035197368
10,68,0.0038999137
10,69,0.003122807
10,70,0.0033955857
10,71,0.0030025884
10,72,0.0027596017
10,73,0.0041657335
10,74,0.0043896976
10,75,0.0034868421
10,76,0.0038838475
10,77,0.0044582043
10,78,0.0035438596
10,79,0.0038112523
10,80,0.0027368421
10,81,0.0035208711
10,82,0.0042105263
10,83,0.0033834586
10,84,0.0043789474
10,85,0.0033625731
10,86,0.0038838475
10,87,0.0033881579
10,88,0.0041366574
10,89,0.0037303786
10,90,0.0031829574
10,91,0.0033751044
10,92,0.004300112
10,93,0.0034868421
10,94,0.0035951417
10,95,0.0034895458
10,96,0.0042105263
10,97,0.0049001815
10,98,0.0046387154
10,99,0.0033036437
10,100,0.0032046784
11,1,0.0043107769
11,2,0.0032706767
11,3,0.0037303786
11,4,0.0033603239
11,5,0.0044912281
11,6,0.003291866
11,7,0.0028571429
11,8,0.0041684211
11,9,0.0022857143
11,10,0.0032236842
11,11,0.0041776316
11,12,0.0043803056
11,13,0.0040967283
11,14,0.0033964912
11,15,0.0030409357
11,16,0.0028229665
11,17,0.0033795014
11,18,0.0028947368
11,19,0.0037320574
11,20,0.0041781377
11,21,0.0025263158
11,22,0.0040263158
11,23,0.0029707602
11,24,0.0042105263
11,25,0.0028276574
11,26,0.0033795014
11,27,0.0027739938
11,28,0.0033867277
11,29,0.0050438596
11,30,0.0035929825
11,31,0.0034857636
11,32,0.0035913313
11,33,0.0028622117
11,34,0.004245614
11,35,0.0034249804
11,36,0.0031578947
11,37,0.0039664378
11,38,0.0040100251
11,39,0.0035846373
11,40,0.0035285397
11,41,0.0034626039
11,42,0.0030994152
11,43,0.0033889602
11,44,0.0037202596
11,45,0.0040421053
11,46,0.0034692365
11,47,0.0024561404
11,48,0.0035087719
11,49,0.0042105263
11,50,0.0030816171
11,51,0.0039344262
11,52,0.0037303786
11,53,0.0041765705
11,54,0.0040601504
11,55,0.0034857636
11,56,0.0032646834
11,57,0.0031259968
11,58,0.003539283
11,59,0.0038195489
11,60,0.0033333333
11,61,0.0028981545
11,62,0.0040379638
11,63,0.0040258541
11,64,0.0049122807
11,65,0.0032258065
11,66,0.003487824
11,67,0.0041708044
11,68,0.0035303644
11,69,0.004288499
11,70,0.0037246964
11,71,0.0031740891
11,72,0.0040789474
11,73,0.0034736842
11,74,0.0032631579
11,75,0.0027504244
11,76,0.0051196172
11,77,0.0034167386
11,78,0.0040601504
11,79,0.0030121457
11,80,0.0029202037
11,81,0.0033684211
11,82,0.0030676692
11,83,0.003659919
11,84,0.0035603715
11,85,0.0025471085
11,86,0.0035406699
11,87,0.0041748439
11,88,0.004103479
11,89,0.0035547886
11,90,0.0049241748
11,91,0.0034365325
11,92,0.0052631579
11,93,0.0033751044
11,94,0.0039097744
11,95,0.0038112523
11,96,0.0041476826
11,97,0.0029741019
11,98,0.0038390093
11,99,0.0042105263
11,100,0.0026957638
12,1,0.0033867277
12,2,0.0038238453
12,3,0.0051052632
12,4,0.0042105263
12,5,0.0035740514
12,6,0.0042105263
12,7,0.0037246964
12,8,0.0053588517
12,9,0.0028825911
12,10,0.0033436533
12,11,0.0042444822
12,12,0.0043441938
12,13,0.0031578947
12,14,0.0034255129
12,15,0.00374613
12,16,0.0041495042
12,17,0.0027393786
12,18,0.0042414861
12,19,0.0034749524
12,20,0.0027700831
12,21,0.0033165105
12,22,0.0031052632
12,23,0.0031457955
12,24,0.0033599149
12,25,0.0033528265
12,26,0.0026052632
12,27,0.0039054157
12,28,0.0042444822
12,29,0.0039728353
12,30,0.0038596491
12,31,0.0036934441
12,32,0.0036297641
12,33,0.0033240997
12,34,0.0038781163
12,35,0.0034249804
12,36,0.0030075188
12,37,0.0030248034
12,38,0.0029587482
12,39,0.0026315789
12,40,0.0035725678
12,41,0.0037223494
12,42,0.0046906741
12,43,0.0032330827
12,44,0.0034643571
12,45,0.0039144737
12,46,0.0033788174
12,47,0.0040967283
12,48,0.0040534171
12,49,0.0028822055
12,50,0.0032147937
12,51,0.0042105263
12,52,0.002999279
12,53,0.0044736842
12,54,0.0037151703
12,55,0.0036363636
12,56,0.0030676692
12,57,0.0039009288
12,58,0.0039728353
12,59,0.0036513158
12,60,0.0033198381
12,61,0.0034782609
12,62,0.003224517
12,63,0.0035202761
12,64,0.0036044657
12,65,0.0043508772
12,66,0.0034868421
12,67,0.0036758563
12,68,0.0036959064
12,69,0.0025518341
12,70,0.003625731
12,71,0.0042105263
12,72,0.0029473684
12,73,0.0034845735
12,74,0.0040636475
12,75,0.0031941924
12,76,0.003625731
12,77,0.0032216906
12,78,0.0037511962
12,79,0.0046584546
12,80,0.0055672515
12,81,0.0044521139
12,82,0.0034586466
12,83,0.0040809717
12,84,0.003258832
12,85,0.0047773279
12,86,0.003062201
12,87,0.0042105263
12,88,0.0036842105
12,89,0.0034968778
12,90,0.0035682426
12,91,0.0033001422
12,92,0.0032163743
12,93,0.0043776107
12,94,0.0031897927
12,95,0.0045840407
12,96,0.0052830189
12,97,0.0041016334
12,98,0.0030035088
12,99,0.0030035088
12,100,0.0039054157
13,1,0.0049824561
13,2,0.0036210526
13,3,0.0026962142
13,4,0.0030459127
13,5,0.0040386681
13,6,0.0040842105
13,7,0.0042930857
13,8,0.0034564022
13,9,0.0037963762
13,10,0.0037134503
13,11,0.0037246964
13,12,0.0038866397
13,13,0.0034130781
13,14,0.0029984051
13,15,0.0046823956
13,16,0.003283208
13,17,0.0035878428
13,18,0.0030929175
13,19,0.0035789474
13,20,0.0040557276
13,21,0.0035760634
13,22,0.0033360324
13,23,0.0033844104
13,24,0.0043962848
13,25,0.0033854908
13,26,0.0034795322
13,27,0.0038736842
13,28,0.0037593985
13,29,0.0036415363
13,30,0.0034979757
13,31,0.0037749546
13,32,0.0036918383
13,33,0.0049122807
13,34,0.0029127614
13,35,0.0043107769
13,36,0.0034526316
13,37,0.0038824334
13,38,0.0043812233
13,39,0.0034723172
13,40,0.004084839
13,41,0.0034271726
13,42,0.0041295547
13,43,0.0036200257
13,44,0.0039298246
13,45,0.0034285714
13,46,0.0036491228
13,47,0.0043587843
13,48,0.0033632863
13,49,0.0033506301
13,50,0.0035951417
13,51,0.0038838475
13,52,0.0045933014
13,53,0.0045060018
13,54,0.0036332767
13,55,0.0037618637
13,56,0.0048297214
13,57,0.0036613272
13,58,0.0035820896
13,59,0.0034245614
13,60,0.0042444822
13,61,0.0040701754
13,62,0.0036491228
13,63,0.004353256
13,64,0.0033436533
13,65,0.0028825911
13,66,0.0047269116
13,67,0.0035438596
13,68,0.0048245614
13,69,0.0033528265
13,70,0.0034449761
13,71,0.0039519852
13,72,0.0029122807
13,73,0.0044939271
13,74,0.0027336999
13,75,0.0032937182
13,76,0.0034295416
13,77,0.0034255129
13,78,0.0036195753
13,79,0.0030175439
13,80,0.0038370119
13,81,0.0028350877
13,82,0.0048297214
